gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
CST8	ENSG00000125815.8	ENST00000246012.1	358	429	890	786
COTL1	ENSG00000103187.7	ENST00000262428.4	164	429	1843	592
CLC	ENSG00000105205.6	ENST00000221804.4	77	429	635	505
LGALS16	ENSG00000249861.3	ENST00000392051.3	69	429	624	497
PLA2G2E	ENSG00000188784.4	ENST00000375116.3	59	429	785	487
POLR2D	ENSG00000144231.10	ENST00000272645.8	58	429	5042	486
TOMM22	ENSG00000100216.5	ENST00000216034.5	32	429	2040	460
LALBA	ENSG00000167531.6	ENST00000301046.6	27	429	728	455
ANKRD40CL	ENSG00000167117.9	ENST00000643007.1	1	429	429	429
C22orf39	ENSG00000242259.8	ENST00000399562.8	434	429	3350	862
HBZ	ENSG00000130656.4	ENST00000252951.2	224	429	755	652
TXNL4A	ENSG00000141759.14	ENST00000269601.9	202	429	3504	630
CST5	ENSG00000170367.4	ENST00000304710.4	75	429	756	503
HBA1	ENSG00000206172.8	ENST00000320868.9	38	429	577	466
HBA2	ENSG00000188536.13	ENST00000251595.11	38	429	576	466
HBQ1	ENSG00000086506.2	ENST00000199708.2	35	429	536	463
C1orf115	ENSG00000162817.6	ENST00000294889.5	559	429	3413	987
RLN3	ENSG00000171136.6	ENST00000431365.2	58	429	580	486
INAFM1	ENSG00000257704.3	ENST00000552360.3	468	429	1255	896
UFSP1	ENSG00000176125.4	ENST00000388761.3	448	429	996	876
KCNE5	ENSG00000176076.7	ENST00000372101.3	153	429	1473	581
VAMP4	ENSG00000117533.14	ENST00000236192.11	388	426	5159	813
OPALIN	ENSG00000197430.10	ENST00000371172.7	407	426	3557	832
POMP	ENSG00000132963.7	ENST00000380842.4	82	426	1330	507
TMEM218	ENSG00000150433.9	ENST00000528724.5	157	426	1117	582
LGALS13	ENSG00000105198.10	ENST00000621475.4	69	426	494	494
C3orf22	ENSG00000180697.8	ENST00000318225.2	380	426	1000	805
CST1	ENSG00000170373.8	ENST00000398402.1	145	426	655	570
CALCA	ENSG00000110680.12	ENST00000331587.8	120	426	843	545
STUM	ENSG00000203685.9	ENST00000366788.7	106	426	7705	531
TMEM242	ENSG00000215712.10	ENST00000400788.8	103	426	4043	528
LYPD1	ENSG00000150551.10	ENST00000397463.2	274	426	1891	699
CST4	ENSG00000101441.4	ENST00000217423.3	72	426	751	497
CST2	ENSG00000170369.3	ENST00000304725.2	72	426	748	497
HBM	ENSG00000206177.6	ENST00000356815.3	21	426	506	446
LHB	ENSG00000104826.13	ENST00000649238.1	11	426	524	436
SPANXN3	ENSG00000189252.4	ENST00000370503.2	85	426	590	510
TRAC	ENSG00000277734.7	ENST00000611116.1	1	425	976	425
AC009163.4	ENSG00000261717.5	ENST00000567194.5	107	424	530	530
PDZD11	ENSG00000120509.10	ENST00000374454.1	172	423	784	594
C6orf201	ENSG00000185689.16	ENST00000380175.9	769	423	1650	1191
FAM19A4	ENSG00000163377.15	ENST00000295569.11	494	423	2292	916
SNCA	ENSG00000145335.15	ENST00000394986.5	423	423	1420	845
ZSWIM7	ENSG00000214941.7	ENST00000472495.5	91	423	703	513
RPL23	ENSG00000125691.12	ENST00000394332.5	13	423	625	435
ERG28	ENSG00000133935.6	ENST00000256319.6	447	423	2633	869
CENPA	ENSG00000115163.14	ENST00000335756.8	201	423	1452	623
CCDC126	ENSG00000169193.11	ENST00000307471.7	458	423	2473	880
ATG12	ENSG00000145782.12	ENST00000509910.1	307	423	4333	729
C19orf70	ENSG00000174917.8	ENST00000587950.5	104	423	655	526
FABP12	ENSG00000197416.4	ENST00000360464.4	64	423	551	486
CHURC1	ENSG00000258289.8	ENST00000607599.5	55	423	3615	477
CXCL12	ENSG00000107562.16	ENST00000395794.2	45	423	1052	467
PFN1	ENSG00000108518.7	ENST00000225655.5	621	423	1291	1043
ACOT13	ENSG00000112304.10	ENST00000230048.4	194	423	4047	616
PPDPF	ENSG00000125534.9	ENST00000370177.1	146	423	627	568
SPATA33	ENSG00000167523.13	ENST00000579310.5	109	423	1490	531
C14orf119	ENSG00000179933.5	ENST00000319074.5	857	423	3660	1279
NXT1	ENSG00000132661.3	ENST00000254998.2	388	423	1123	810
POP7	ENSG00000172336.4	ENST00000303151.4	263	423	927	685
TRAPPC2B	ENSG00000256060.2	ENST00000543226.1	213	423	732	635
PRM2	ENSG00000122304.10	ENST00000435245.2	111	423	723	533
PRAC2	ENSG00000229637.3	ENST00000432056.1	14	423	504	436
PTRHD1	ENSG00000184924.5	ENST00000328379.5	6	423	1105	428
TPD52L3	ENSG00000170777.10	ENST00000344545.6	222	423	2296	644
UTS2	ENSG00000049247.13	ENST00000377516.6	322	420	1601	741
CNIH4	ENSG00000143771.11	ENST00000465271.5	76	420	4125	495
GSKIP	ENSG00000100744.14	ENST00000556095.5	1813	420	3834	2232
PNRC2	ENSG00000189266.12	ENST00000647887.1	440	420	2428	859
HMSD	ENSG00000221887.5	ENST00000408945.4	203	420	2101	622
FAM216B	ENSG00000179813.6	ENST00000537894.5	124	420	3300	543
VCX2	ENSG00000177504.10	ENST00000317103.5	308	420	815	727
MSMP	ENSG00000215183.4	ENST00000436428.2	141	420	670	560
FAM237B	ENSG00000283267.1	ENST00000637645.1	632	420	3877	1051
TMEM250	ENSG00000238227.7	ENST00000418388.5	504	420	2823	923
SMIM34A	ENSG00000243627.4	ENST00000450895.1	128	420	1050	547
SMIM34B	ENSG00000278961.2	ENST00000624951.1	128	420	1050	547
INSL4	ENSG00000120211.4	ENST00000239316.4	106	420	1952	525
VHLL	ENSG00000189030.9	ENST00000339922.4	111	420	676	530
FAM183A	ENSG00000186973.10	ENST00000409396.5	30	419	448	448
CALCB	ENSG00000175868.13	ENST00000523376.5	1263	417	2258	1679
MTLN	ENSG00000175701.10	ENST00000414416.2	1401	417	2051	1817
PLA2G5	ENSG00000127472.10	ENST00000375108.3	269	417	1161	685
HCFC1R1	ENSG00000103145.10	ENST00000574980.5	242	417	845	658
CRABP2	ENSG00000143320.8	ENST00000621784.4	209	417	1033	625
C5orf63	ENSG00000164241.13	ENST00000535381.5	152	417	5680	568
GOLT1B	ENSG00000111711.9	ENST00000229314.9	110	417	3227	526
IFI6	ENSG00000126709.14	ENST00000339145.8	89	417	822	505
CENPS	ENSG00000175279.21	ENST00000309048.7	76	417	896	492
UCMA	ENSG00000165623.9	ENST00000378681.7	74	417	826	490
LACRT	ENSG00000135413.8	ENST00000257867.4	55	417	551	471
LY6L	ENSG00000261667.1	ENST00000562505.1	222	417	988	638
C5orf38	ENSG00000186493.12	ENST00000334000.7	118	417	890	534
MRPS12	ENSG00000128626.11	ENST00000308018.8	471	417	1207	887
TSHB	ENSG00000134200.3	ENST00000256592.2	39	417	537	455
MRPL54	ENSG00000183617.4	ENST00000330133.4	38	417	626	454
CST11	ENSG00000125831.9	ENST00000377009.7	35	417	554	451
UBA52	ENSG00000221983.7	ENST00000596272.5	1	417	508	417
CDKN2B	ENSG00000147883.10	ENST00000276925.6	411	417	3911	827
TNP2	ENSG00000178279.3	ENST00000312693.3	71	417	626	487
PRR34	ENSG00000182257.7	ENST00000396008.3	52	417	1836	468
NANOS2	ENSG00000188425.3	ENST00000341294.3	178	417	1657	594
GOLGA7	ENSG00000147533.16	ENST00000518270.5	194	414	808	607
RIDA	ENSG00000132541.10	ENST00000254878.7	146	414	1057	559
ZNF738	ENSG00000172687.13	ENST00000311015.7	212	414	2442	625
RGCC	ENSG00000102760.12	ENST00000379359.3	150	414	960	563
PDE6G	ENSG00000185527.11	ENST00000573076.5	477	414	1505	890
CRABP1	ENSG00000166426.7	ENST00000299529.6	106	414	772	519
UMAD1	ENSG00000219545.11	ENST00000636849.1	97	414	2157	510
CCL23	ENSG00000274736.4	ENST00000615050.1	72	414	624	485
C20orf85	ENSG00000124237.5	ENST00000371168.3	62	414	803	475
BOLA1	ENSG00000178096.8	ENST00000369153.2	665	414	1096	1078
MRPS16	ENSG00000182180.13	ENST00000372945.7	212	414	2634	625
RNASEK	ENSG00000219200.11	ENST00000548577.5	151	414	810	564
NDUFB7	ENSG00000099795.6	ENST00000215565.2	63	414	531	476
LAMTOR4	ENSG00000188186.10	ENST00000441173.1	36	414	730	449
MRPL41	ENSG00000182154.7	ENST00000371443.5	789	414	1262	1202
PIRT	ENSG00000233670.6	ENST00000580256.2	640	414	3810	1053
SRXN1	ENSG00000271303.1	ENST00000381962.3	186	414	2698	599
PFN3	ENSG00000196570.2	ENST00000358571.2	61	414	530	474
KRTAP15-1	ENSG00000186970.4	ENST00000334067.4	54	414	671	467
AC008763.3	ENSG00000269711.1	ENST00000597959.1	1	412	777	412
PTMA	ENSG00000187514.16	ENST00000410064.5	399	411	814	809
H3F3A	ENSG00000163041.9	ENST00000366816.5	345	411	799	755
RPL27	ENSG00000131469.14	ENST00000589037.5	146	411	585	556
ATP5MC1	ENSG00000159199.13	ENST00000393366.6	104	411	614	514
SRP14	ENSG00000140319.10	ENST00000267884.10	73	411	1077	483
CT62	ENSG00000225362.9	ENST00000449977.7	514	411	1825	924
PCP2	ENSG00000174788.9	ENST00000311069.5	292	411	776	702
H3F3B	ENSG00000132475.10	ENST00000589599.5	145	411	576	555
RPS19BP1	ENSG00000187051.8	ENST00000334678.7	118	411	927	528
SNAPIN	ENSG00000143553.10	ENST00000368685.5	91	411	1030	501
GATC	ENSG00000257218.5	ENST00000551765.5	44	411	4244	454
RPS17	ENSG00000182774.12	ENST00000561157.5	32	411	1909	442
CYTL1	ENSG00000170891.10	ENST00000307746.8	28	411	1003	438
LGALS7B	ENSG00000178934.4	ENST00000314980.4	17	411	483	427
LGALS7	ENSG00000205076.4	ENST00000378626.4	1	411	466	411
QRFP	ENSG00000188710.2	ENST00000623824.1	522	411	1658	932
PMAIP1	ENSG00000141682.11	ENST00000269518.9	163	411	1262	573
C9orf116	ENSG00000160345.12	ENST00000429260.6	22	411	678	432
CASC10	ENSG00000204682.5	ENST00000377113.5	449	411	3801	859
HIST1H3E	ENSG00000274750.2	ENST00000634733.1	361	411	2679	771
PSORS1C2	ENSG00000204538.3	ENST00000259845.4	325	411	1150	735
HIST1H3G	ENSG00000273983.1	ENST00000614378.1	432	411	2411	842
H3.Y	ENSG00000269466.3	ENST00000598383.2	310	411	978	720
TMEM203	ENSG00000187713.6	ENST00000343666.5	225	411	1557	635
KRTAP4-2	ENSG00000244537.2	ENST00000377726.2	45	411	763	455
HIST2H3C	ENSG00000203811.1	ENST00000369158.1	37	411	1656	447
HIST2H3A	ENSG00000203852.3	ENST00000403683.1	37	411	1656	447
HIST1H3H	ENSG00000278828.1	ENST00000369163.3	11	411	1237	421
MPC1L	ENSG00000238205.3	ENST00000423387.3	1	411	571	411
HIST3H3	ENSG00000168148.3	ENST00000366696.1	1	411	481	411
HIST2H3D	ENSG00000183598.3	ENST00000331491.1	1	411	411	411
HIST1H3D	ENSG00000197409.7	ENST00000356476.2	1	411	411	411
HIST1H3J	ENSG00000197153.4	ENST00000359303.3	1	411	411	411
HIST2H3PS2	ENSG00000203818.7	ENST00000392948.3	1	411	411	411
HIST1H3C	ENSG00000278272.1	ENST00000612966.1	1	411	411	411
HIST1H3A	ENSG00000275714.1	ENST00000613854.1	1	411	411	411
HIST1H3I	ENSG00000275379.1	ENST00000616365.1	1	411	411	411
HIST1H3F	ENSG00000277775.1	ENST00000618052.1	1	411	411	411
HIST1H3B	ENSG00000274267.1	ENST00000621411.1	1	411	411	411
GCSAML	ENSG00000169224.12	ENST00000536561.5	348	408	4063	755
C12orf76	ENSG00000174456.13	ENST00000309050.9	366	408	1964	773
PQLC2L	ENSG00000174899.10	ENST00000449199.6	142	408	1484	549
SMIM22	ENSG00000267795.5	ENST00000615471.4	521	408	928	928
FABP5	ENSG00000164687.10	ENST00000297258.10	234	408	851	641
RBP5	ENSG00000139194.7	ENST00000266560.7	168	408	1012	575
MED10	ENSG00000133398.3	ENST00000255764.3	112	408	1141	519
LGALS1	ENSG00000100097.11	ENST00000215909.9	96	408	560	503
NHLH2	ENSG00000177551.5	ENST00000320238.3	517	408	2512	924
INSL5	ENSG00000172410.4	ENST00000304526.2	36	408	715	443
PBOV1	ENSG00000254440.3	ENST00000527246.3	97	408	2506	504
H3F3C	ENSG00000188375.4	ENST00000340398.4	76	408	1057	483
PVALEF	ENSG00000225180.7	ENST00000637878.1	749	405	1306	1153
SNCB	ENSG00000074317.10	ENST00000310112.7	252	405	1383	656
ID2	ENSG00000115738.9	ENST00000234091.8	861	405	2041	1265
CPLX2	ENSG00000145920.14	ENST00000359546.8	644	405	5023	1048
PXT1	ENSG00000179165.10	ENST00000454782.2	485	405	2108	889
CYB5A	ENSG00000166347.18	ENST00000340533.8	142	405	3283	546
DAPL1	ENSG00000163331.11	ENST00000621326.4	57	405	671	461
TMEM100	ENSG00000166292.11	ENST00000575734.5	810	405	1962	1214
PFDN4	ENSG00000101132.9	ENST00000371419.6	255	405	1462	659
CPLX1	ENSG00000168993.14	ENST00000304062.10	233	405	2181	637
SPINK2	ENSG00000128040.10	ENST00000506738.5	81	405	763	485
CCL21	ENSG00000137077.7	ENST00000259607.6	59	405	852	463
RBP2	ENSG00000114113.6	ENST00000232217.6	58	405	694	462
IL5	ENSG00000113525.9	ENST00000231454.5	45	405	816	449
RBP7	ENSG00000162444.11	ENST00000294435.7	44	405	636	448
PRR4	ENSG00000111215.12	ENST00000228811.8	39	405	563	443
NDUFC2-KCTD14	ENSG00000259112.2	ENST00000612612.5	30	405	530	434
NPPB	ENSG00000120937.8	ENST00000376468.3	99	405	694	503
SMR3A	ENSG00000109208.4	ENST00000226460.4	97	405	665	501
DDTL	ENSG00000099974.7	ENST00000215770.5	15	405	1545	419
TEX43	ENSG00000196900.4	ENST00000357147.3	14	405	464	418
HIST2H2BF	ENSG00000203814.6	ENST00000545683.1	51	405	999	455
SYCN	ENSG00000179751.6	ENST00000318438.6	13	405	573	417
FAM19A1	ENSG00000183662.10	ENST00000478136.5	491	402	2014	892
FAU	ENSG00000149806.10	ENST00000529639.5	393	402	847	794
PDRG1	ENSG00000088356.5	ENST00000202017.5	132	402	1998	533
LSM1	ENSG00000175324.9	ENST00000311351.8	397	402	1147	798
NDP	ENSG00000124479.9	ENST00000647044.1	395	402	1804	796
EPPIN	ENSG00000101448.13	ENST00000354280.8	68	402	1987	469
FABP3	ENSG00000121769.7	ENST00000373713.6	63	402	725	464
APOA2	ENSG00000158874.11	ENST00000464492.5	40	402	530	441
SPAG11B	ENSG00000164871.17	ENST00000398462.6	152	402	655	553
SPAG11A	ENSG00000178287.18	ENST00000642566.1	152	402	650	553
OSTN	ENSG00000188729.6	ENST00000339051.2	1	402	402	402
LY6G6D	ENSG00000244355.7	ENST00000375825.7	1	402	402	402
POLR1D	ENSG00000186184.17	ENST00000302979.4	563	402	1166	964
NHLH1	ENSG00000171786.5	ENST00000302101.5	447	402	2563	848
TMEM60	ENSG00000135211.5	ENST00000257663.3	378	402	1023	779
IFITM3	ENSG00000142089.15	ENST00000399808.4	238	402	808	639
C10orf105	ENSG00000214688.5	ENST00000441508.3	201	402	4836	602
RPS12	ENSG00000112306.7	ENST00000230050.3	211	399	631	609
AC004076.1	ENSG00000268163.1	ENST00000596831.1	195	399	664	593
BSPH1	ENSG00000188334.3	ENST00000344839.3	90	399	654	488
AC253536.7	ENSG00000285762.1	ENST00000404092.5	234	399	805	632
GOLT1A	ENSG00000174567.7	ENST00000308302.3	187	399	883	585
SNRNP25	ENSG00000161981.10	ENST00000383018.7	162	399	1085	560
AGRP	ENSG00000159723.4	ENST00000290953.2	301	399	764	699
FABP2	ENSG00000145384.3	ENST00000274024.3	289	399	2478	687
ASIP	ENSG00000101440.9	ENST00000568305.5	203	399	610	601
LGALS2	ENSG00000100079.6	ENST00000215886.5	176	399	591	574
PMP2	ENSG00000147588.6	ENST00000256103.2	138	399	3608	536
FAM19A5	ENSG00000219438.8	ENST00000402357.5	134	399	1508	532
SH2D1B	ENSG00000198574.5	ENST00000367929.2	111	399	2523	509
FABP4	ENSG00000170323.8	ENST00000256104.4	97	399	941	495
FABP9	ENSG00000205186.2	ENST00000379071.2	57	399	497	455
C16orf92	ENSG00000167194.7	ENST00000300575.6	22	399	895	420
SLPI	ENSG00000124107.5	ENST00000338380.2	22	399	596	420
C19orf24	ENSG00000228300.13	ENST00000469144.5	235	399	668	633
KCNE1B	ENSG00000276289.4	ENST00000623803.1	224	399	811	622
TMEM170B	ENSG00000205269.5	ENST00000379426.1	1	399	8362	399
SMIM33	ENSG00000283288.1	ENST00000637503.1	345	399	2594	743
IFITM2	ENSG00000185201.16	ENST00000616316.1	267	399	892	665
FAM241A	ENSG00000174749.5	ENST00000309733.5	185	399	8901	583
C16orf91	ENSG00000174109.4	ENST00000442039.2	78	399	978	476
IFITM5	ENSG00000206013.2	ENST00000382614.2	37	399	736	435
AC011530.1	ENSG00000268434.5	ENST00000596586.5	1	397	397	397
TRAV6	ENSG00000211780.3	ENST00000390428.3	8	397	404	404
PPY	ENSG00000108849.7	ENST00000587070.5	1	397	521	397
C1orf54	ENSG00000118292.8	ENST00000369102.5	771	396	1251	1166
ARPP19	ENSG00000128989.10	ENST00000561971.1	279	396	799	674
AC092587.1	ENSG00000273155.1	ENST00000410042.1	208	396	669	603
FAM19A2	ENSG00000198673.10	ENST00000551619.5	191	396	2718	586
LYNX1-SLURP2	ENSG00000284505.1	ENST00000615007.4	631	396	1293	1026
MIA	ENSG00000261857.6	ENST00000597784.5	53	396	455	448
CENPX	ENSG00000169689.14	ENST00000584347.1	19	396	799	414
TBCA	ENSG00000171530.13	ENST00000518338.6	5	396	551	400
MMGT1	ENSG00000169446.5	ENST00000305963.2	389	396	3738	784
LSMEM1	ENSG00000181016.9	ENST00000312849.4	362	396	1870	757
MED31	ENSG00000108590.10	ENST00000225728.7	107	396	1654	502
TEX49	ENSG00000257987.5	ENST00000548380.5	47	396	573	442
MTURN	ENSG00000180354.15	ENST00000324453.12	328	396	5937	723
GEMIN7	ENSG00000142252.10	ENST00000270257.8	248	396	1657	643
CHRAC1	ENSG00000104472.9	ENST00000220913.9	203	396	2488	598
UBE2Q2L	ENSG00000259511.2	ENST00000558195.2	13	396	498	408
C2orf91	ENSG00000205086.7	ENST00000647556.1	1	396	396	396
HCRT	ENSG00000161610.1	ENST00000293330.1	88	396	577	483
ANP32D	ENSG00000139223.2	ENST00000266594.2	1	396	960	396
HIST1H2AA	ENSG00000164508.4	ENST00000297012.4	1	396	396	396
WFDC6	ENSG00000243543.8	ENST00000372665.3	1	394	394	394
HMGN3	ENSG00000118418.14	ENST00000620514.1	179	393	1010	571
TMEM155	ENSG00000164112.13	ENST00000643663.1	560	393	2316	952
RPS15A	ENSG00000134419.15	ENST00000565420.5	370	393	802	762
IGFL2	ENSG00000204866.8	ENST00000434646.6	292	393	885	684
PAGE5	ENSG00000158639.12	ENST00000289619.9	246	393	741	638
COX20	ENSG00000203667.9	ENST00000366528.3	100	393	568	492
RPL31	ENSG00000071082.10	ENST00000409038.5	24	393	817	416
PCBD2	ENSG00000132570.14	ENST00000512783.5	21	393	5621	413
SAA4	ENSG00000148965.9	ENST00000278222.6	182	393	727	574
IFI27L2	ENSG00000119632.3	ENST00000238609.3	101	393	511	493
SMIM24	ENSG00000095932.6	ENST00000215531.5	80	393	1329	472
AL049629.2	ENSG00000284969.1	ENST00000534312.5	12	393	572	404
MRPS17	ENSG00000239789.5	ENST00000285298.8	130	393	1845	522
GPHB5	ENSG00000179600.3	ENST00000621500.1	58	393	543	450
DPM2	ENSG00000136908.17	ENST00000373110.4	24	393	738	416
C10orf142	ENSG00000277288.4	ENST00000619243.1	12	393	1110	404
LYRM4	ENSG00000214113.10	ENST00000500576.4	5	393	592	397
L34079.1	ENSG00000268361.1	ENST00000594374.1	1	393	393	393
HIST1H2AC	ENSG00000180573.9	ENST00000377791.3	89	393	1654	481
ERICH4	ENSG00000204978.2	ENST00000378187.2	13	393	946	405
MUC2	ENSG00000198788.8	ENST00000616479.1	1	393	393	393
HIST3H2A	ENSG00000181218.5	ENST00000366695.3	57	393	895	449
HIST2H2AA4	ENSG00000272196.2	ENST00000607355.2	54	393	564	446
HIST2H2AA3	ENSG00000203812.2	ENST00000369159.2	39	393	549	431
HIST1H2AG	ENSG00000196787.3	ENST00000359193.3	31	393	2250	423
HIST1H2AI	ENSG00000196747.4	ENST00000358739.4	12	393	503	404
HIST1H2AE	ENSG00000277075.2	ENST00000303910.4	1	393	509	393
HIST2H2AB	ENSG00000184270.4	ENST00000331128.4	1	393	393	393
HIST1H2AD	ENSG00000196866.2	ENST00000341023.1	1	393	393	393
HIST1H2AM	ENSG00000278677.1	ENST00000359611.3	1	393	393	393
HIST1H2AL	ENSG00000276903.1	ENST00000613174.1	1	393	393	393
HIST1H2AB	ENSG00000278463.1	ENST00000615868.1	1	393	393	393
HIST1H2AK	ENSG00000275221.1	ENST00000618958.1	1	393	393	393
AC068790.8	ENSG00000274874.1	ENST00000618862.1	1	392	504	392
TAC1	ENSG00000006128.11	ENST00000319273.9	298	390	1239	687
HYPK	ENSG00000242028.6	ENST00000406925.5	4112	390	4777	4501
PFDN6	ENSG00000204220.11	ENST00000395131.5	407	390	884	796
PFN4	ENSG00000176732.6	ENST00000313213.4	373	390	974	762
ALKAL1	ENSG00000196711.8	ENST00000358543.8	252	390	1217	641
KCNE1	ENSG00000180509.11	ENST00000399286.2	626	390	1204	1015
TFF2	ENSG00000160181.8	ENST00000291526.4	172	390	737	561
ISCA1	ENSG00000135070.14	ENST00000375991.8	72	390	1958	461
PDCD5	ENSG00000105185.11	ENST00000419343.7	62	390	1799	451
GPHA2	ENSG00000149735.6	ENST00000279168.6	56	390	747	445
APOC1	ENSG00000130208.9	ENST00000592885.5	52	390	562	441
COX5B	ENSG00000135940.6	ENST00000258424.2	48	390	712	437
PROK2	ENSG00000163421.8	ENST00000295619.3	10	390	1022	399
TMEM105	ENSG00000185332.7	ENST00000332900.6	551	390	3317	940
LLPH	ENSG00000139233.6	ENST00000446587.2	255	390	1177	644
ACYP1	ENSG00000119640.8	ENST00000555463.1	193	390	789	582
FKBP1A	ENSG00000088832.16	ENST00000614856.1	167	390	562	556
FSHB	ENSG00000131808.10	ENST00000254122.7	70	390	1698	459
NDUFB4	ENSG00000065518.7	ENST00000184266.2	52	390	671	441
PRR15	ENSG00000176532.3	ENST00000319694.2	713	390	1678	1102
CD24	ENSG00000272398.5	ENST00000622315.1	155	390	825	544
TRBV20OR9-2	ENSG00000205274.3	ENST00000379435.3	27	390	416	416
KRTAP2-2	ENSG00000214518.3	ENST00000542910.1	1	390	390	390
C19orf73	ENSG00000221916.3	ENST00000408991.3	119	390	744	508
H2AFJ	ENSG00000246705.4	ENST00000544848.2	89	390	644	478
AL445989.1	ENSG00000237378.3	ENST00000611641.1	61	390	1436	450
KRTAP5-6	ENSG00000205864.1	ENST00000382160.1	52	390	561	441
HIST2H2AC	ENSG00000184260.5	ENST00000331380.3	1	390	390	390
AC008687.1	ENSG00000267335.2	ENST00000591656.1	398	389	786	786
KRBOX1	ENSG00000240747.7	ENST00000426937.5	295	387	826	681
C3orf14	ENSG00000114405.10	ENST00000494481.5	315	387	3525	701
CD59	ENSG00000085063.15	ENST00000395850.8	221	387	737	607
H2AFZ	ENSG00000164032.11	ENST00000296417.5	219	387	979	605
H2AFV	ENSG00000105968.18	ENST00000308153.8	93	387	752	479
TMEM244	ENSG00000203756.7	ENST00000368143.5	84	387	545	470
MGP	ENSG00000111341.9	ENST00000228938.5	67	387	694	453
GYPC	ENSG00000136732.15	ENST00000259254.8	332	387	1246	718
SLC51B	ENSG00000186198.3	ENST00000334287.2	322	387	940	708
SH2D1A	ENSG00000183918.16	ENST00000371139.8	300	387	2450	686
RIPPLY2	ENSG00000203877.8	ENST00000369689.5	152	387	664	538
NDUFB6	ENSG00000165264.10	ENST00000379847.7	103	387	1366	489
TCL1B	ENSG00000213231.12	ENST00000340722.7	52	387	1166	438
SEM1	ENSG00000127922.9	ENST00000356686.2	48	387	2667	434
OTOR	ENSG00000125879.4	ENST00000246081.2	45	387	1477	431
RPL22	ENSG00000116251.10	ENST00000234875.8	40	387	2078	426
C4orf48	ENSG00000243449.6	ENST00000409248.8	3	387	433	389
MRPL51	ENSG00000111639.7	ENST00000229238.4	463	387	1234	849
PPBP	ENSG00000163736.3	ENST00000296028.3	95	387	715	481
LY6D	ENSG00000167656.4	ENST00000301263.4	77	387	804	463
KHDC1L	ENSG00000256980.4	ENST00000370388.3	45	387	635	431
MRPS14	ENSG00000120333.4	ENST00000476371.1	18	387	2115	404
KRTAP2-3	ENSG00000212724.3	ENST00000391418.3	65	387	875	451
KRTAP2-1	ENSG00000212725.3	ENST00000391419.3	50	387	776	436
KRTAP2-4	ENSG00000213417.3	ENST00000394015.3	35	387	764	421
STH	ENSG00000256762.1	ENST00000537309.1	31	387	445	417
HIST1H2AJ	ENSG00000276368.1	ENST00000333151.4	1	387	387	387
HIST1H2AH	ENSG00000274997.1	ENST00000377459.2	1	387	387	387
AL365214.3	ENSG00000281613.2	ENST00000587816.2	509	386	894	894
C12orf54	ENSG00000177627.10	ENST00000548364.6	137	384	764	520
SUB1	ENSG00000113387.11	ENST00000515355.5	190	384	771	573
MPC2	ENSG00000143158.10	ENST00000271373.8	160	384	798	543
TXNDC8	ENSG00000204193.10	ENST00000374511.7	89	384	472	472
YPEL4	ENSG00000166793.10	ENST00000524669.5	2724	384	4000	3107
LIMD2	ENSG00000136490.8	ENST00000578402.5	415	384	1534	798
NUTF2	ENSG00000102898.11	ENST00000568396.2	386	384	1179	769
SNRPF	ENSG00000139343.10	ENST00000552085.1	106	384	815	489
SNCG	ENSG00000173267.13	ENST00000372017.3	43	384	701	426
C5orf67	ENSG00000225940.6	ENST00000438651.6	1	384	384	384
PAIP2	ENSG00000120727.12	ENST00000394795.6	992	384	2297	1375
CISD3	ENSG00000277972.1	ENST00000613478.1	125	384	2074	508
FABP1	ENSG00000163586.9	ENST00000295834.7	100	384	555	483
MRFAP1	ENSG00000179010.14	ENST00000320912.8	654	384	2049	1037
PHLDA3	ENSG00000174307.6	ENST00000367309.1	230	384	896	613
BATF3	ENSG00000123685.8	ENST00000243440.1	224	384	980	607
FAM229A	ENSG00000225828.1	ENST00000432622.1	153	384	699	536
CCL28	ENSG00000151882.11	ENST00000361115.4	76	384	3126	459
APOC4	ENSG00000267467.3	ENST00000592954.1	41	384	615	424
MRFAP1L1	ENSG00000178988.10	ENST00000320848.6	252	384	1593	635
CSAG3	ENSG00000268916.6	ENST00000599845.3	154	384	844	537
CSAG2	ENSG00000268902.3	ENST00000638741.1	154	384	844	537
AL096814.1	ENSG00000214732.2	ENST00000372963.2	95	384	647	478
MT1E	ENSG00000169715.14	ENST00000330439.6	55	384	729	438
IQCF6	ENSG00000214686.5	ENST00000647442.1	18	384	461	401
HIST1H2BA	ENSG00000146047.6	ENST00000274764.4	133	384	516	516
C2orf76	ENSG00000186132.14	ENST00000409877.5	542	381	950	922
AC013394.1	ENSG00000279765.3	ENST00000629685.2	428	381	808	808
ZNRD1	ENSG00000066379.14	ENST00000376785.2	162	381	754	542
PATE1	ENSG00000171053.9	ENST00000305738.9	13	381	1527	393
HIST1H2BE	ENSG00000274290.2	ENST00000634910.1	1726	381	2585	2106
SNRPD3	ENSG00000100028.11	ENST00000215829.7	588	381	1763	968
CDK2AP2	ENSG00000167797.7	ENST00000301488.7	550	381	1378	930
C11orf97	ENSG00000257057.2	ENST00000542198.2	98	381	701	478
UQCC2	ENSG00000137288.9	ENST00000607484.5	42	381	1314	422
PPP1R11	ENSG00000204619.7	ENST00000376772.7	324	381	1731	704
HINT1	ENSG00000169567.11	ENST00000304043.9	281	381	1081	661
