gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
GPR62	ENSG00000180929.5	ENST00000322241.5	340	1107	2191	1446
OR56A1	ENSG00000180934.6	ENST00000316650.5	38	957	1071	994
ZNF572	ENSG00000180938.5	ENST00000319286.5	155	1590	3275	1744
ST20	ENSG00000180953.11	ENST00000478497.5	681	240	1004	920
PITPNB	ENSG00000180957.17	ENST00000634017.1	73	822	1017	894
TCEAL8	ENSG00000180964.16	ENST00000372685.7	238	354	1222	591
OR52E4	ENSG00000180974.4	ENST00000641726.1	161	939	2947	1099
LRRC57	ENSG00000180979.9	ENST00000323443.6	369	720	7351	1088
OR52N2	ENSG00000180988.2	ENST00000317037.2	23	966	1035	988
MRPL14	ENSG00000180992.6	ENST00000372014.4	133	438	959	570
GPR137C	ENSG00000180998.11	ENST00000321662.10	1	1290	3888	1290
C1orf105	ENSG00000180999.10	ENST00000367727.8	199	552	985	750
OR52N1	ENSG00000181001.2	ENST00000641645.1	200	963	2545	1162
BBS12	ENSG00000181004.9	ENST00000542236.5	382	2133	3431	2514
ZFP82	ENSG00000181007.8	ENST00000392161.3	244	1599	2623	1842
OR52N5	ENSG00000181009.5	ENST00000641181.1	309	975	2778	1283
C17orf47	ENSG00000181013.3	ENST00000321691.3	183	1713	2123	1895
LSMEM1	ENSG00000181016.9	ENST00000312849.4	362	396	1870	757
NQO1	ENSG00000181019.12	ENST00000320623.9	513	825	2912	1337
OR56B1	ENSG00000181023.7	ENST00000317121.5	70	975	2075	1044
AEN	ENSG00000181026.14	ENST00000332810.3	152	978	3117	1129
FKRP	ENSG00000181027.10	ENST00000318584.9	298	1488	3332	1785
TRAPPC5	ENSG00000181029.8	ENST00000596148.2	49	567	5498	615
RPH3AL	ENSG00000181031.15	ENST00000331302.11	309	948	2606	1256
SLC25A42	ENSG00000181035.13	ENST00000318596.7	152	957	3120	1108
FCRL6	ENSG00000181036.13	ENST00000368106.3	2	1305	1306	1306
METTL23	ENSG00000181038.13	ENST00000615984.4	406	573	1171	978
SLC26A11	ENSG00000181045.14	ENST00000361193.7	281	1821	2885	2101
HIGD1A	ENSG00000181061.13	ENST00000452906.3	243	324	585	566
CHRM2	ENSG00000181072.11	ENST00000445907.6	529	1401	5918	1929
OR52N4	ENSG00000181074.4	ENST00000641350.1	112	966	1276	1077
MAPK15	ENSG00000181085.14	ENST00000338033.8	120	1635	1961	1754
EHMT1	ENSG00000181090.20	ENST00000460843.5	67	3897	5137	3963
ADIPOQ	ENSG00000181092.9	ENST00000444204.2	106	735	4599	840
F2R	ENSG00000181104.6	ENST00000319211.4	266	1278	3821	1543
ZNF707	ENSG00000181135.15	ENST00000532205.5	900	1116	2865	2015
MUC16	ENSG00000181143.15	ENST00000397910.8	205	43524	43816	43728
NPM1	ENSG00000181163.13	ENST00000296930.9	302	885	1758	1186
PJA1	ENSG00000181191.11	ENST00000361478.1	379	1932	2755	2310
DHTKD1	ENSG00000181192.11	ENST00000263035.8	63	2760	5159	2822
PENK	ENSG00000181195.10	ENST00000314922.3	78	804	1199	881
HIST3H2A	ENSG00000181218.5	ENST00000366695.3	57	393	895	449
ZNF746	ENSG00000181220.16	ENST00000458143.6	272	1938	3797	2209
TMEM132C	ENSG00000181234.9	ENST00000435159.2	1	3327	4947	3327
SLC25A41	ENSG00000181240.13	ENST00000321510.6	70	1113	1532	1182
TMEM136	ENSG00000181264.8	ENST00000314475.6	328	804	1434	1131
OR5AK2	ENSG00000181273.2	ENST00000326855.2	43	930	996	972
FRAT2	ENSG00000181274.6	ENST00000371019.3	138	702	2213	839
TMEM102	ENSG00000181284.2	ENST00000323206.1	274	1527	1973	1800
TMEM132E	ENSG00000181291.7	ENST00000631683.1	69	3225	4379	3293
ZNF322	ENSG00000181315.10	ENST00000622479.4	722	1209	4882	1930
NME9	ENSG00000181322.13	ENST00000383180.6	239	792	2133	1030
SPEM1	ENSG00000181323.7	ENST00000323675.3	26	930	982	955
HEPHL1	ENSG00000181333.11	ENST00000315765.9	9	3480	5345	3488
LRRC75A	ENSG00000181350.11	ENST00000470794.1	29	1035	1390	1063
OR5M8	ENSG00000181371.4	ENST00000327216.4	26	936	1047	961
CCL13	ENSG00000181374.7	ENST00000225844.6	76	297	851	372
CFAP65	ENSG00000181378.13	ENST00000341552.9	85	5778	5953	5862
DDX60L	ENSG00000181381.13	ENST00000260184.11	222	5121	6754	5342
SYNE4	ENSG00000181392.15	ENST00000324444.8	113	1215	1365	1327
OGFOD3	ENSG00000181396.12	ENST00000329197.9	92	996	1652	1087
WASHC1	ENSG00000181404.16	ENST00000442898.4	144	1398	1827	1541
UTS2R	ENSG00000181408.3	ENST00000313135.3	96	1170	1357	1265
AATK	ENSG00000181409.12	ENST00000326724.8	26	4125	5257	4150
DDN	ENSG00000181418.7	ENST00000421952.2	23	2136	3749	2158
SAGE1	ENSG00000181433.9	ENST00000324447.7	75	2715	2952	2789
ZNF467	ENSG00000181444.12	ENST00000302017.3	415	1788	2553	2202
SOX2	ENSG00000181449.3	ENST00000325404.2	438	954	2513	1391
TMEM45A	ENSG00000181458.10	ENST00000323523.8	314	828	1567	1141
RAP2B	ENSG00000181467.4	ENST00000323534.4	425	552	8351	976
ZBTB2	ENSG00000181472.4	ENST00000325144.4	142	1545	3090	1686
RNF135	ENSG00000181481.13	ENST00000328381.9	874	1299	2892	2172
OR6T1	ENSG00000181499.2	ENST00000321252.2	36	972	1089	1007
ACBD4	ENSG00000181513.14	ENST00000431281.5	470	1026	2026	1495
OR8D4	ENSG00000181518.4	ENST00000641687.1	107	945	2904	1051
SGSH	ENSG00000181523.12	ENST00000326317.10	88	1509	2784	1596
MAB21L2	ENSG00000181541.5	ENST00000317605.5	1109	1080	2772	2188
FANCB	ENSG00000181544.14	ENST00000398334.5	269	2580	3008	2848
EDDM3B	ENSG00000181552.3	ENST00000326783.3	99	444	896	542
SETD2	ENSG00000181555.20	ENST00000409792.3	44	7695	8142	7738
EDDM3A	ENSG00000181562.4	ENST00000326842.2	128	444	927	571
C6orf223	ENSG00000181577.15	ENST00000336600.5	21	729	3581	749
TMIE	ENSG00000181585.4	ENST00000643606.1	177	471	1845	647
MEX3D	ENSG00000181588.16	ENST00000402693.4	1	1956	2850	1956
OR52D1	ENSG00000181609.5	ENST00000322641.5	23	957	1065	979
MRPS23	ENSG00000181610.12	ENST00000313608.12	47	573	5621	619
OR52H1	ENSG00000181616.9	ENST00000641796.1	27	963	1061	989
FDCSP	ENSG00000181617.5	ENST00000317987.5	113	258	566	370
GPR135	ENSG00000181619.11	ENST00000395116.1	117	1485	4578	1601
SLX1B	ENSG00000181625.17	ENST00000330181.9	243	828	1165	1070
ANKRD62	ENSG00000181626.11	ENST00000587848.2	166	2754	2919	2919
P2RY13	ENSG00000181631.6	ENST00000325602.5	21	1065	2764	1085
TNFSF15	ENSG00000181634.7	ENST00000374045.4	115	756	6687	870
ZFP41	ENSG00000181638.17	ENST00000330701.5	367	600	4797	966
PHLDA2	ENSG00000181649.6	ENST00000314222.4	92	459	955	550
ATG9B	ENSG00000181652.19	ENST00000639579.1	77	2775	4539	2851
GPR88	ENSG00000181656.6	ENST00000315033.4	440	1155	3491	1594
HKR1	ENSG00000181666.17	ENST00000324411.8	270	1980	2929	2249
PLAG1	ENSG00000181690.7	ENST00000316981.7	481	1503	7322	1983
OR8H1	ENSG00000181693.8	ENST00000641600.1	327	936	2927	1262
OR5T1	ENSG00000181698.4	ENST00000641665.1	291	981	1471	1271
YIPF6	ENSG00000181704.11	ENST00000462683.5	745	711	6741	1455
OR5T2	ENSG00000181718.6	ENST00000313264.6	77	1080	1248	1156
ZBTB20	ENSG00000181722.16	ENST00000474710.5	180	2226	2757	2405
OR2Z1	ENSG00000181733.3	ENST00000641125.1	624	945	1755	1568
C3orf58	ENSG00000181744.8	ENST00000315691.7	536	1293	4346	1828
C5orf30	ENSG00000181751.9	ENST00000319933.6	309	621	3049	929
OR8K5	ENSG00000181752.3	ENST00000313447.1	1	924	924	924
AMIGO1	ENSG00000181754.6	ENST00000369864.4	351	1482	5088	1832
OR8H3	ENSG00000181761.5	ENST00000313472.3	1	939	939	939
OR8H2	ENSG00000181767.3	ENST00000641311.1	477	939	3092	1415
GPR3	ENSG00000181773.6	ENST00000374024.3	100	993	2115	1092
TMEM252	ENSG00000181778.4	ENST00000377311.3	54	513	1245	566
ODF3L2	ENSG00000181781.9	ENST00000315489.4	237	870	1604	1106
OR5AS1	ENSG00000181785.2	ENST00000641320.1	88	975	7860	1062
ACTL9	ENSG00000181786.4	ENST00000324436.4	122	1251	1426	1372
SIAH2	ENSG00000181788.3	ENST00000312960.3	529	975	2517	1503
COPG1	ENSG00000181789.14	ENST00000314797.10	105	2625	3078	2729
ADGRB1	ENSG00000181790.11	ENST00000517894.5	895	4755	6241	5649
OR6S1	ENSG00000181803.3	ENST00000320704.3	1	996	996	996
SLC9A9	ENSG00000181804.14	ENST00000316549.10	210	1938	3627	2147
LSM10	ENSG00000181817.5	ENST00000315732.2	151	372	850	522
RELL1	ENSG00000181826.9	ENST00000454158.6	90	816	1350	905
SLC35C1	ENSG00000181830.8	ENST00000314134.3	1397	1095	4171	2491
TIGIT	ENSG00000181847.11	ENST00000486257.5	258	735	3149	992
RNF41	ENSG00000181852.17	ENST00000345093.8	371	954	5596	1324
SLC2A4	ENSG00000181856.14	ENST00000317370.12	269	1530	3426	1798
FTMT	ENSG00000181867.2	ENST00000321339.2	10	729	879	738
IBA57	ENSG00000181873.12	ENST00000366711.3	3	1071	7817	1073
CLDN7	ENSG00000181885.18	ENST00000360325.11	436	636	1542	1071
ZNF329	ENSG00000181894.14	ENST00000597186.5	679	1626	3930	2304
ZNF101	ENSG00000181896.11	ENST00000592502.1	111	1311	4627	1421
OR4C6	ENSG00000181903.5	ENST00000641251.1	30	930	1058	959
C5orf24	ENSG00000181904.8	ENST00000394976.3	229	567	5065	795
ADO	ENSG00000181915.4	ENST00000373783.2	204	813	3627	1016
COA4	ENSG00000181924.6	ENST00000355693.4	249	264	960	512
OR4P4	ENSG00000181927.3	ENST00000641760.1	135	939	2086	1073
PRKAG1	ENSG00000181929.12	ENST00000316299.9	40	1023	1683	1062
GINS3	ENSG00000181938.13	ENST00000426538.6	209	768	1728	976
OR4C15	ENSG00000181939.3	ENST00000314644.2	1	1113	1113	1113
OR4A15	ENSG00000181958.4	ENST00000314706.3	1	1035	1035	1035
OR4A16	ENSG00000181961.4	ENST00000314721.4	51	987	1081	1037
OR52K2	ENSG00000181963.5	ENST00000325719.4	46	945	1067	990
NEUROG1	ENSG00000181965.5	ENST00000314744.5	260	714	1668	973
CCDC149	ENSG00000181982.18	ENST00000635206.1	16	1623	2362	1638
MRPS11	ENSG00000181991.15	ENST00000325844.8	266	585	3644	850
SNRPE	ENSG00000182004.12	ENST00000414487.6	46	279	942	324
RTKN2	ENSG00000182010.10	ENST00000373789.7	98	1830	6641	1927
PNMA8A	ENSG00000182013.17	ENST00000313683.14	307	1320	3689	1626
CHST15	ENSG00000182022.17	ENST00000435907.5	652	1686	4820	2337
ADIG	ENSG00000182035.11	ENST00000537425.2	57	243	770	299
USH1G	ENSG00000182040.8	ENST00000614341.4	184	1386	3558	1569
MGAT4C	ENSG00000182050.13	ENST00000611864.4	57	1437	25116	1493
TRIM49B	ENSG00000182053.12	ENST00000622138.4	330	1359	2162	1688
IDH2	ENSG00000182054.9	ENST00000330062.7	115	1359	2694	1473
OR52A1	ENSG00000182070.5	ENST00000380367.2	633	939	9783	1571
PTCHD3	ENSG00000182077.11	ENST00000438700.8	119	2304	2528	2422
OR6B2	ENSG00000182083.7	ENST00000402971.3	28	939	1492	966
TMEM259	ENSG00000182087.13	ENST00000356663.7	184	1863	2748	2046
WRB	ENSG00000182093.15	ENST00000333781.9	142	525	1616	666
TNRC18	ENSG00000182095.14	ENST00000430969.5	350	8907	10562	9256
FAM181B	ENSG00000182103.4	ENST00000329203.4	136	1281	3924	1416
TMEM30B	ENSG00000182107.6	ENST00000555868.1	694	1056	4471	1749
DEXI	ENSG00000182108.10	ENST00000570440.2	456	288	5854	743
ZNF716	ENSG00000182111.8	ENST00000420713.1	113	1488	5197	1600
NOP10	ENSG00000182117.5	ENST00000328848.5	105	195	554	299
FAM89A	ENSG00000182118.7	ENST00000366654.4	36	555	1495	590
KCNIP1	ENSG00000182132.13	ENST00000434108.5	1	726	726	726
TDRKH	ENSG00000182134.15	ENST00000368822.5	635	1686	3093	2320
ZNF708	ENSG00000182141.10	ENST00000356929.3	199	1692	4004	1890
IST1	ENSG00000182149.20	ENST00000535424.5	117	1140	4082	1256
ERCC6L2	ENSG00000182150.15	ENST00000288985.11	306	2139	4564	2444
MRPL41	ENSG00000182154.7	ENST00000371443.5	789	414	1262	1202
ENPP7	ENSG00000182156.9	ENST00000328313.9	222	1377	2043	1598
CREB3L2	ENSG00000182158.14	ENST00000330387.10	353	1563	7412	1915
P2RY8	ENSG00000182162.10	ENST00000381297.9	212	1080	8396	1291
UNC5C	ENSG00000182168.14	ENST00000453304.5	350	2796	9875	3145
MRGPRG	ENSG00000182170.3	ENST00000332314.3	1	870	870	870
TSEN54	ENSG00000182173.12	ENST00000333213.10	37	1581	1944	1617
RGMA	ENSG00000182175.14	ENST00000557301.2	373	1377	1929	1749
ASB18	ENSG00000182177.14	ENST00000409749.7	1	1401	1401	1401
UBA7	ENSG00000182179.12	ENST00000333486.3	160	3039	3299	3198
MRPS16	ENSG00000182180.13	ENST00000372945.7	212	414	2634	625
SHISAL2A	ENSG00000182183.14	ENST00000517870.1	151	573	748	723
RAD51B	ENSG00000182185.18	ENST00000487861.5	78	1278	1673	1355
CRYGB	ENSG00000182187.3	ENST00000260988.4	49	528	641	576
LDOC1	ENSG00000182195.7	ENST00000370526.3	105	441	1381	545
ARL6IP4	ENSG00000182196.13	ENST00000315580.9	146	1266	1644	1411
EXT1	ENSG00000182197.11	ENST00000378204.6	808	2241	8270	3048
SHMT2	ENSG00000182199.10	ENST00000328923.7	453	1515	2537	1967
MOB2	ENSG00000182208.13	ENST00000329957.6	191	807	1207	997
HHIPL1	ENSG00000182218.9	ENST00000330710.9	99	2349	7390	2447
ATP6AP2	ENSG00000182220.14	ENST00000636580.1	192	1053	2337	1244
ZAR1	ENSG00000182223.7	ENST00000327939.4	41	1275	1460	1315
CYB5D1	ENSG00000182224.11	ENST00000332439.4	153	687	3509	839
FAM153B	ENSG00000182230.12	ENST00000515817.5	285	933	1966	1217
BACE2	ENSG00000182240.15	ENST00000330333.10	464	1557	2993	2020
UBE2E2	ENSG00000182247.9	ENST00000396703.5	181	606	2748	786
SYNM	ENSG00000182253.14	ENST00000336292.10	166	4698	7394	4863
KCNA4	ENSG00000182255.6	ENST00000328224.6	1235	1962	4172	3196
GABRG3	ENSG00000182256.12	ENST00000615808.4	255	1404	10768	1658
PRR34	ENSG00000182257.7	ENST00000396008.3	52	417	1836	468
NLRP10	ENSG00000182261.3	ENST00000328600.2	163	1968	2350	2130
FIGN	ENSG00000182263.13	ENST00000333129.3	316	2280	9536	2595
IZUMO1	ENSG00000182264.8	ENST00000332955.6	549	1053	1621	1601
TMIGD1	ENSG00000182271.12	ENST00000328886.4	74	789	1201	862
B4GALNT4	ENSG00000182272.11	ENST00000329962.10	1	3120	3444	3120
AP1S2	ENSG00000182287.14	ENST00000545766.6	94	483	576	576
C8orf33	ENSG00000182307.13	ENST00000331434.6	115	690	2677	804
DCAF4L1	ENSG00000182308.6	ENST00000333141.6	98	1191	4772	1288
SPACA6	ENSG00000182310.14	ENST00000637797.1	32	975	1073	1006
MBD3L3	ENSG00000182315.9	ENST00000333843.8	36	627	775	662
ZSCAN22	ENSG00000182318.5	ENST00000329665.4	148	1476	4629	1623
KCNJ14	ENSG00000182324.6	ENST00000391884.2	477	1311	3990	1787
FBXL6	ENSG00000182325.10	ENST00000331890.5	66	1620	1785	1685
C1S	ENSG00000182326.14	ENST00000406697.5	629	2067	3076	2695
GLTPD2	ENSG00000182327.7	ENST00000331264.7	54	876	1023	929
KIAA2012	ENSG00000182329.12	ENST00000541917.6	1	3543	3543	3543
PRAMEF8	ENSG00000182330.10	ENST00000357367.6	84	1425	1844	1508
LIPF	ENSG00000182333.14	ENST00000394375.7	114	1227	1470	1340
OR5P3	ENSG00000182334.2	ENST00000641167.1	39	936	1193	974
DAOA	ENSG00000182346.19	ENST00000618629.1	1	462	1368	462
ZNF804B	ENSG00000182348.6	ENST00000333190.4	610	4050	4659	4659
KBTBD3	ENSG00000182359.14	ENST00000526793.5	161	1839	3751	1999
YBEY	ENSG00000182362.13	ENST00000329319.7	399	504	1019	902
CLN8	ENSG00000182372.9	ENST00000331222.5	306	861	7169	1166
PLCXD1	ENSG00000182378.13	ENST00000381657.7	515	972	11014	1486
NXPH4	ENSG00000182379.9	ENST00000349394.5	176	927	1804	1102
CACNB4	ENSG00000182389.19	ENST00000539935.6	465	1563	8378	2027
IFNL1	ENSG00000182393.2	ENST00000333625.2	98	603	857	700
TRAPPC6B	ENSG00000182400.14	ENST00000330149.9	228	477	3242	704
PGBD4	ENSG00000182405.5	ENST00000397766.3	460	1758	6612	2217
CDY2A	ENSG00000182415.9	ENST00000250838.5	329	1626	1954	1954
NPLOC4	ENSG00000182446.13	ENST00000331134.10	217	1827	4415	2043
OTOL1	ENSG00000182447.4	ENST00000327928.4	1	1434	1434	1434
KCNK4	ENSG00000182450.12	ENST00000539216.1	361	1182	1723	1542
TEX19	ENSG00000182459.4	ENST00000333437.4	311	495	1936	805
TSHZ2	ENSG00000182463.15	ENST00000371497.9	888	3105	12187	3992
CAPN12	ENSG00000182472.8	ENST00000328867.8	310	2160	2762	2469
EXOC7	ENSG00000182473.21	ENST00000335146.11	55	2208	3519	2262
KPNA2	ENSG00000182481.8	ENST00000537025.6	621	1590	2456	2210
XKRX	ENSG00000182489.8	ENST00000372956.2	606	1350	2848	1955
BGN	ENSG00000182492.15	ENST00000331595.8	187	1107	2402	1293
CEP97	ENSG00000182504.10	ENST00000341893.7	753	2598	8361	3350
LHFPL1	ENSG00000182508.13	ENST00000371968.7	241	663	1675	903
FES	ENSG00000182511.11	ENST00000328850.7	143	2469	2829	2611
GLRX5	ENSG00000182512.4	ENST00000331334.4	498	474	1564	971
FAM104B	ENSG00000182518.13	ENST00000425133.2	40	351	1229	390
TBPL2	ENSG00000182521.5	ENST00000247219.5	72	1128	2037	1199
CAV3	ENSG00000182533.6	ENST00000343849.2	78	456	1431	533
MXRA7	ENSG00000182534.13	ENST00000355797.7	10	615	5661	624
LIMK2	ENSG00000182541.17	ENST00000340552.4	231	2061	2789	2291
MFSD5	ENSG00000182544.8	ENST00000534842.1	148	1674	2038	1821
RNASE10	ENSG00000182545.6	ENST00000328444.5	20	651	717	670
ADI1	ENSG00000182551.13	ENST00000327435.10	250	540	2391	789
RWDD4	ENSG00000182552.14	ENST00000326397.9	274	567	2641	840
SPNS3	ENSG00000182557.7	ENST00000355530.6	281	1539	2133	1819
CLEC4G	ENSG00000182566.13	ENST00000328853.9	70	882	1360	951
SATB1	ENSG00000182568.16	ENST00000417717.6	972	2388	4589	3359
NXPH3	ENSG00000182575.7	ENST00000328741.5	363	759	2179	1121
CSF1R	ENSG00000182578.13	ENST00000286301.7	293	2919	3989	3211
EPHB3	ENSG00000182580.2	ENST00000330394.2	453	2997	4236	3449
VCX	ENSG00000182583.12	ENST00000381059.7	220	621	967	840
ACTL10	ENSG00000182584.4	ENST00000330271.4	1001	738	2028	1738
EPGN	ENSG00000182585.9	ENST00000413830.5	62	465	1196	526
KRTAP11-1	ENSG00000182591.5	ENST00000332378.5	32	492	912	523
SNORC	ENSG00000182600.9	ENST00000409230.5	248	366	663	613
HS3ST4	ENSG00000182601.6	ENST00000331351.5	393	1371	3203	1763
TRAK1	ENSG00000182606.14	ENST00000327628.9	401	2862	5293	3262
TSPAN10	ENSG00000182612.10	ENST00000574882.5	202	1182	1837	1383
OR2V2	ENSG00000182613.2	ENST00000641492.1	435	948	4777	1382
PLCB1	ENSG00000182621.17	ENST00000338037.10	388	3651	7092	4038
SKA2	ENSG00000182628.12	ENST00000330137.11	107	366	2798	472
RXFP3	ENSG00000182631.6	ENST00000330120.4	356	1410	1852	1765
OR10G7	ENSG00000182634.8	ENST00000641585.1	461	936	3449	1396
NDN	ENSG00000182636.6	ENST00000331837.5	114	966	1931	1079
CCDC172	ENSG00000182645.5	ENST00000333254.3	252	777	1699	1028
OR4Q3	ENSG00000182652.3	ENST00000331723.1	1	942	942	942
NTM	ENSG00000182667.14	ENST00000425719.6	21	1068	1607	1088
TTC3	ENSG00000182670.13	ENST00000399017.6	2748	6078	10363	8825
KCNB2	ENSG00000182674.5	ENST00000523207.1	589	2736	3582	3324
PPP1R27	ENSG00000182676.4	ENST00000330261.4	81	465	782	545
BRICD5	ENSG00000182685.7	ENST00000328540.7	1118	687	1913	1804
GALR2	ENSG00000182687.3	ENST00000329003.3	91	1164	1364	1254
RESP18	ENSG00000182698.11	ENST00000333527.5	1	687	795	687
IGIP	ENSG00000182700.4	ENST00000333305.4	2543	162	3458	2704
TSKU	ENSG00000182704.7	ENST00000527881.1	1027	1062	3554	2088
CMC4	ENSG00000182712.15	ENST00000369484.7	680	207	1107	886
ANXA2	ENSG00000182718.16	ENST00000332680.8	73	1074	1444	1146
RGS6	ENSG00000182732.17	ENST00000553525.5	524	1473	2005	1996
HOXB4	ENSG00000182742.5	ENST00000332503.5	1793	756	3757	2548
SLC35D3	ENSG00000182747.4	ENST00000331858.4	166	1251	2359	1416
PAQR7	ENSG00000182749.5	ENST00000374296.3	668	1041	3297	1708
PAPPA	ENSG00000182752.9	ENST00000328252.3	370	4884	10959	5253
MAFA	ENSG00000182759.3	ENST00000333480.2	1	1062	2347	1062
NGRN	ENSG00000182768.8	ENST00000379095.4	9	876	7237	884
GRID1	ENSG00000182771.18	ENST00000327946.11	87	3030	5834	3116
RPS17	ENSG00000182774.12	ENST00000330244.11	137	408	595	544
HCAR2	ENSG00000182782.7	ENST00000328880.5	61	1092	2051	1152
OR2T29	ENSG00000182783.5	ENST00000641069.1	58	948	2637	1005
CCDC87	ENSG00000182791.4	ENST00000333861.4	69	2550	2908	2618
GSTA5	ENSG00000182793.11	ENST00000370989.6	31	669	892	699
C1orf116	ENSG00000182795.12	ENST00000359470.5	251	1806	5493	2056
MAGEB17	ENSG00000182798.10	ENST00000400004.6	353	1011	1434	1363
CRIP2	ENSG00000182809.10	ENST00000483017.7	287	849	1176	1135
DDX28	ENSG00000182810.6	ENST00000332395.6	241	1623	2169	1863
KRTAP13-2	ENSG00000182816.8	ENST00000399889.3	45	528	867	572
ACBD3	ENSG00000182827.8	ENST00000366812.5	56	1587	3573	1642
C16orf72	ENSG00000182831.11	ENST00000327827.11	398	828	5953	1225
PLCXD3	ENSG00000182836.9	ENST00000377801.7	76	966	7704	1041
VMO1	ENSG00000182853.11	ENST00000328739.5	81	609	766	689
OR4F15	ENSG00000182854.8	ENST00000332238.5	109	939	2119	1047
ALG12	ENSG00000182858.13	ENST00000330817.10	275	1467	5350	1741
LCK	ENSG00000182866.16	ENST00000336890.9	139	1530	2117	1668
GALNT9	ENSG00000182870.12	ENST00000328957.12	1	1812	2410	1812
COL18A1	ENSG00000182871.14	ENST00000359759.8	1	5265	6586	5265
RBM10	ENSG00000182872.15	ENST00000329236.8	1	2988	3201	2988
ADGRG3	ENSG00000182885.16	ENST00000333493.8	162	1650	2728	1811
GLUD2	ENSG00000182890.4	ENST00000328078.2	98	1677	2493	1774
TMEM95	ENSG00000182896.12	ENST00000389982.8	83	612	1191	694
TCHHL1	ENSG00000182898.3	ENST00000368806.1	66	2715	3603	2780
RPL35A	ENSG00000182899.16	ENST00000464167.6	275	333	1444	607
RGS7	ENSG00000182901.16	ENST00000366565.5	383	1464	2494	1846
SLC25A18	ENSG00000182902.13	ENST00000327451.10	539	948	2244	1486
ZNF721	ENSG00000182903.15	ENST00000511833.2	195	2772	2966	2966
TCEAL7	ENSG00000182916.7	ENST00000332431.4	255	303	1177	557
C11orf54	ENSG00000182919.14	ENST00000331239.8	180	948	2522	1127
CEP63	ENSG00000182923.17	ENST00000337090.7	28	2112	5632	2139
WFDC10B	ENSG00000182931.9	ENST00000335769.2	29	270	475	298
SRPRA	ENSG00000182934.11	ENST00000332118.10	156	1917	3069	2072
OTOP3	ENSG00000182938.5	ENST00000580749.2	1	1791	1791	1791
EWSR1	ENSG00000182944.17	ENST00000414183.6	22	1986	2189	2007
ODF3L1	ENSG00000182950.2	ENST00000332145.2	224	825	1196	1048
HMGN4	ENSG00000182952.4	ENST00000377575.2	178	273	1225	450
SPATA13	ENSG00000182957.15	ENST00000424834.6	474	3834	8603	4307
GJC1	ENSG00000182963.9	ENST00000426548.5	271	1191	7640	1461
SOX1	ENSG00000182968.4	ENST00000330949.2	13	1176	2842	1188
CNOT10	ENSG00000182973.18	ENST00000454516.6	86	2415	2760	2500
MTA1	ENSG00000182979.17	ENST00000331320.11	215	2148	2876	2362
ZNF662	ENSG00000182983.14	ENST00000328199.6	187	1359	3186	1545
CADM1	ENSG00000182985.17	ENST00000331581.10	172	1416	1766	1587
ZNF320	ENSG00000182986.13	ENST00000595635.5	503	1530	6448	2032
C12orf60	ENSG00000182993.4	ENST00000330828.2	205	738	1684	942
PYCR1	ENSG00000183010.16	ENST00000402252.6	27	1041	1346	1067
NAA38	ENSG00000183011.13	ENST00000333775.9	432	522	999	953
SPNS2	ENSG00000183018.8	ENST00000329078.7	211	1650	3447	1860
MCEMP1	ENSG00000183019.7	ENST00000333598.7	455	564	1730	1018
AP2A2	ENSG00000183020.13	ENST00000332231.9	214	2823	4656	3036
SLC8A1	ENSG00000183023.18	ENST00000403092.5	35	2922	3178	2956
OR1G1	ENSG00000183024.3	ENST00000328890.2	31	942	998	972
SLC25A21	ENSG00000183032.11	ENST00000331299.5	517	900	2785	1416
OTOP2	ENSG00000183034.12	ENST00000331427.8	93	1689	2147	1781
CYLC1	ENSG00000183035.12	ENST00000329312.4	38	1956	2106	1993
PCP4	ENSG00000183036.10	ENST00000328619.9	186	189	660	374
ABAT	ENSG00000183044.11	ENST00000396600.6	939	1503	5586	2441
SLC25A10	ENSG00000183048.11	ENST00000545862.5	192	1221	1911	1412
CAMK1D	ENSG00000183049.12	ENST00000619168.4	338	1158	8153	1495
RGPD6	ENSG00000183054.11	ENST00000329516.7	78	5298	7165	5375
LYSMD4	ENSG00000183060.15	ENST00000344791.6	274	894	2885	1167
WBP2NL	ENSG00000183066.14	ENST00000328823.13	32	930	2255	961
IGSF5	ENSG00000183067.5	ENST00000380588.4	104	1224	2066	1327
NKX2-5	ENSG00000183072.9	ENST00000329198.4	275	975	1709	1249
AFMID	ENSG00000183077.15	ENST00000327898.9	10	927	1700	936
GAS6	ENSG00000183087.14	ENST00000327773.6	148	2037	2490	2184
FREM3	ENSG00000183090.5	ENST00000329798.5	1	6420	6729	6420
NEB	ENSG00000183091.19	ENST00000618972.4	204	25683	26307	25886
BEGAIN	ENSG00000183092.16	ENST00000443071.6	147	1782	2744	1928
GPC6	ENSG00000183098.10	ENST00000377047.8	616	1668	6467	2283
ARHGEF37	ENSG00000183111.11	ENST00000333677.6	164	2028	4968	2191
FAM43B	ENSG00000183114.7	ENST00000332947.5	536	990	2572	1525
CSMD1	ENSG00000183117.18	ENST00000635120.1	557	10695	11737	11251
CALHM3	ENSG00000183128.7	ENST00000369783.4	209	1035	1652	1243
PTGDR2	ENSG00000183134.4	ENST00000332539.4	113	1188	2895	1300
CEP57L1	ENSG00000183137.14	ENST00000517392.5	427	1383	2771	1809
RIPPLY3	ENSG00000183145.8	ENST00000329553.2	211	573	2235	783
PRORY	ENSG00000183146.4	ENST00000382764.1	98	549	878	646
